2000	317
2000	371
2000	604
2000	1222
2000	1518
2000	2466
2001	204
2001	788
2001	1515
2001	2715
2002	59
2002	240
2002	361
2002	382
2002	600
2002	708
2002	1478
2002	1788
2002	1907
2002	2117
2002	2932
2003	125
2003	284
2003	695
2003	1704
2003	1722
2004	25
2004	297
2004	389
2004	495
2004	874
2004	999
2004	1703
2004	3051
2004	11682
2005	272
2005	320
2005	502
2005	1016
2005	1318
2005	1391
2005	1528
2005	1831
2005	1859
2005	2072
2005	3114
2005	7210
2006	383
2006	594
2006	620
2006	833
2006	1068
2006	12154
2007	718
2007	1182
2007	1206
2007	1288
2007	2269
2007	2776
2007	2899
2007	4103
2008	146
2008	211
2008	279
2008	422
2008	458
2008	568
2008	619
2008	1123
2008	2032
2009	310
2009	1810
2009	2058
2009	4088
2010	195
2010	1015
2010	1817
2010	8577
2011	360
2011	527
2011	779
2011	1992
2011	12226
2012	108
2012	221
2012	226
2012	536
2012	548
2012	1067
2012	1267
2012	1725
2012	2045
2012	2966
2013	141
2013	163
2013	210
2013	212
2013	324
2013	329
2013	846
2013	962
2013	1231
2013	1279
2013	1866
2013	1937
2013	2135
2013	2595
2013	7067
2014	593
2014	2701
2014	3908
2014	5074
2015	105
2015	341
2015	573
2015	676
2015	704
2015	797
2015	1168
2015	1254
2015	1296
2015	1328
2015	1452
2015	1501
2015	1939
2015	3490
2015	4757
2015	5951
2016	555
2016	671
2016	1134
2016	1172
2016	1200
2016	1379
2016	1439
2016	1626
2016	2067
2016	3105
2016	3520
2016	3572
2017	33
2017	129
2017	432
2017	612
2017	843
2017	1700
2017	1999
2017	2315
2017	2793
2017	9815
2018	202
2018	302
2018	372
2018	498
2018	523
2018	616
2018	712
2018	783
2018	1745
2018	1942
2018	2177
2018	2335
2018	2436
2018	2971
2018	4765
2018	9559
2019	335
2019	952
2019	1028
2019	1135
2019	2276
2020	70
2020	443
2020	565
2020	589
2020	806
2020	821
2020	1600
2020	1977
2020	3707
2020	12410
2021	84
2021	263
2021	359
2021	487
2021	606
2021	655
2021	1268
2021	1415
2021	1454
2021	1544
2021	1560
2021	1584
2021	1637
2021	1663
2021	1678
2021	2170
2021	2376
2021	3035
2021	12385
2022	241
2022	330
2022	460
2022	578
2022	1399
2022	2189
2022	2833
2022	10555
2022	12314
2023	367
2023	409
2023	530
2023	827
2023	1070
2023	3250
2023	11859
2023	12180
2024	152
2024	243
2024	349
2024	511
2024	526
2024	556
2024	1091
2024	1462
2024	1619
2024	3741
2024	11901
2025	247
2025	672
2025	922
2025	3268
2025	4256
2025	12103
2025	12140
2025	12175
2026	23
2026	301
2026	505
2026	2778
2026	3143
2026	3818
2026	7784
2026	11326
2026	12349
2027	1147
2027	1303
2027	1620
2027	7639
2027	11757
2028	423
2028	598
2028	1120
2028	1190
2028	1928
2028	3310
2028	11747
2029	17
2029	18
2029	121
2029	154
2029	231
2029	308
2029	415
2029	542
2029	690
2029	795
2029	1856
2029	6256
2029	9391
2030	255
2030	533
2030	1537
2030	1628
2030	1673
2030	1711
2030	1991
2030	2064
2030	2136
2030	2493
2030	2691
2030	6871
2030	11955
2031	2
2031	71
2031	143
2031	288
2031	524
2031	551
2031	626
2031	630
2031	1084
2031	1100
2031	1291
2031	1533
2031	1599
2031	1796
2031	2144
2031	2837
2031	12444
2031	12473
2032	119
2032	150
2032	238
2032	352
2032	410
2032	719
2032	902
2032	988
2032	991
2032	1005
2032	1348
2032	1634
2032	2157
2032	2569
2032	2761
2032	2845
2032	2929
2032	2996
2032	3372
2032	3568
2032	10874
2032	12291
2033	99
2033	209
2033	522
2033	767
2033	870
2033	1126
2033	1326
2033	1332
2033	1459
2033	1491
2033	1539
2033	1749
2033	1761
2033	1930
2033	1967
2033	2192
2033	2248
2033	3064
2033	3144
2033	6370
2034	85
2034	133
2034	182
2034	190
2034	307
2034	375
2034	402
2034	442
2034	528
2034	1174
2034	1247
2034	1308
2034	1581
2034	1802
2034	1812
2034	1946
2034	2124
2034	2260
2034	3166
2034	3766
2034	5123
2035	29
2035	186
2035	189
2035	198
2035	217
2035	444
2035	474
2035	1523
2035	2114
2035	2445
2035	3630
2035	9138
2035	10381
2035	10497
2035	11440
2036	296
2036	493
2036	575
2036	1013
2036	1548
2036	1787
2036	5441
2037	74
2037	158
2037	194
2037	416
2037	475
2037	500
2037	618
2037	635
2037	649
2037	660
2037	1112
2037	1358
2037	1443
2037	1463
2037	1466
2037	2758
2037	6673
2037	11788
2038	775
2038	1377
2038	1845
2038	2015
2038	2423
2038	3092
2038	12376
2039	21
2039	535
2039	1428
2039	4362
2039	10085
2040	479
2040	2214
2040	2313
2040	2444
2040	2600
2040	2653
2040	2909
2040	3961
2041	547
2041	610
2041	1014
2041	9168
2041	12167
2042	139
2042	203
2042	342
2043	1058
2044	216
2044	327
2044	1661
2044	2554
2044	2620
2044	10024
2044	11760
2045	355
2045	627
2045	2101
2046	1782
2046	2378
2046	2413
2046	11413
2046	11821
2047	94
2047	205
2047	246
2047	381
2047	452
2047	760
2047	3309
2047	3496
2047	5907
2048	765
2048	1209
2048	1913
2048	2872
2048	4600
2048	12300
2049	48
2049	192
2049	253
2049	259
2049	394
2049	501
2049	1020
2049	1531
2049	2877
2049	3866
2050	478
2050	656
2050	798
2050	1345
2050	1446
2050	1502
2050	1865
2050	2402
2050	2617
2050	3777
2050	4529
2050	11364
2051	3
2051	353
2051	492
2051	579
2051	744
2051	935
2051	1582
2051	1607
2051	1847
2051	2728
2051	11346
2051	11856
2051	12171
2052	304
2052	591
2052	1069
2053	100
2053	260
2053	395
2053	414
2053	461
2053	477
2053	482
2053	861
2053	886
2053	1085
2053	1086
2053	1257
2053	3365
2053	12182
2054	187
2054	363
2054	437
2054	549
2054	981
2054	1588
2054	1816
2054	2661
2054	12489
2055	1458
2055	2463
2056	295
2056	380
2056	499
2056	836
2056	1226
2056	1868
2056	2185
2057	62
2057	362
2057	839
2057	970
2057	1295
2057	2078
2057	2982
2057	10670
2058	37
2058	1846
2058	12396
2059	476
2059	2332
2059	2541
2059	12088
2060	26
2060	219
2060	529
2060	1482
2060	12188
2060	12494
2061	396
2061	2096
2061	12443
2062	2333
2062	11076
2064	199
2065	47
2065	845
2065	2223
2065	3834
2066	464
2066	470
2066	471
2066	615
2066	714
2066	947
2066	1721
2066	1903
2067	332
2067	581
2067	3181
2067	12384
2068	486
2068	12233
2068	12342
2069	160
2069	325
2069	544
2069	732
2069	1784
2069	2574
2069	12351
2070	504
2070	1465
2070	1479
2071	752
2071	12253
2072	228
2072	520
2072	1375
2072	12153
2073	13
2073	124
2073	274
2073	485
2073	12033
2074	345
2074	679
2074	2430
2074	12340
2075	411
2075	2538
2076	643
2076	12323
2077	81
2078	2968
2079	736
2080	2089
2081	28
2081	12124
2082	517
2082	650
2082	1040
2082	4378
2083	1909
2083	2679
2083	2959
2083	4664
2083	12380
2084	35
2085	316
2085	403
2085	11875
2086	281
2086	3774
2087	63
2088	348
2088	925
2088	12371
2089	397
2089	758
2089	6653
2090	208
2090	337
2090	12207
2092	6140
2092	12411
2093	58
2095	693
2095	8725
2096	4
2096	52
2096	1504
2096	12183
2097	12179
2098	558
2098	3260
2100	12381
2101	1140
2102	508
2102	887
2102	1277
2102	10331
2103	3620
2104	12326
2104	12452
2105	515
2105	3433
2105	3437
2106	123
2106	12475
2107	669
2107	12303
2108	1023
2108	5610
2108	7301
2108	8648
2108	12257
2108	12429
2109	12496
2112	835
2112	3442
2114	1575
2115	638
2115	1019
2115	3806
2115	7194
2116	3376
2116	12454
2118	844
2119	344
2120	130
2120	2328
2124	706
2124	5841
2126	751
2126	2150
2127	12186
2128	12395
2129	2809
2129	12242
2130	9566
2131	728
2131	4017
2131	12268
2132	812
2132	2632
2133	11314
2133	12325
2134	5087
2134	11999
2135	587
2135	2121
2135	6958
2136	4928
2136	5079
2137	3130
2138	5241
2139	1559
2139	11275
2140	1527
2140	3843
2140	6918
2140	12492
2141	11
2141	1505
2141	1572
2141	12198
2142	213
2142	1730
2142	11122
2142	12393
2143	319
2143	1494
2143	12152
2144	1071
2144	2813
2144	12455
2145	1595
2145	7660
2145	10505
2146	651
2146	1154
2146	5329
2146	12155
2147	170
2148	467
2149	1923
2150	386
2150	5696
2150	12252
2151	424
2151	1410
2151	1891
2151	3399
2151	12423
2152	12213
2153	8258
2153	12414
2154	38
2154	577
2154	3076
2155	646
2155	1043
2155	1164
2155	1370
2156	2748
2156	11508
2156	12397
2156	12449
2157	1748
2157	3932
2157	5154
2157	11300
2158	769
2158	5961
2158	12289
2159	12400
2159	12432
2160	378
2160	4159
2161	40
2161	107
2162	2687
2162	4281
2162	12482
2163	7005
2164	454
2164	11940
2165	2884
2166	4081
2166	6142
2167	2875
2168	913
2170	373
2170	809
2170	5965
2174	12119
2177	5711
2177	11264
2178	1244
2178	12469
2179	132
2179	266
2180	11895
2182	9031
2184	4500
2184	5066
2184	12417
2186	2215
2186	5011
2187	859
2187	876
2187	10649
2189	3691
2189	11197
2190	2603
2190	12464
2191	4924
2192	2292
2192	5529
2192	7568
2193	5033
2194	605
2194	11857
2195	12309
2197	12369
2198	5249
2198	6487
2200	10960
2200	10987
2201	369
2201	4559
2201	8654
2201	12339
2202	1425
2202	12437
2203	10326
2204	12298
2205	111
2205	2506
2205	12247
2207	9160
2208	257
2208	1285
2208	3369
2209	1144
2209	4775
2209	10991
2210	1417
2210	2568
2210	7260
2211	207
2211	1801
2212	12409
2213	3626
2213	5221
2213	12085
2213	12331
2214	2918
2214	12478
2215	1960
2215	9663
2216	3348
2216	10048
2216	12199
2217	680
2218	989
2219	2927
2219	11040
2221	12445
2222	6299
2223	4525
2224	9003
2225	2514
2225	12488
2226	6200
2226	6211
2226	10396
2227	692
2227	1718
2227	12425
2228	840
2228	12250
2228	12386
2230	2671
2230	5756
2231	24
2231	1432
2231	4243
2231	10971
2231	12463
2234	3197
2234	12348
2235	11124
2235	11792
2236	597
2236	2843
2237	2573
2237	12276
2238	1593
2239	12209
2240	636
2240	12468
2241	4839
2242	590
2242	4713
2242	4855
2245	8401
2245	12366
2247	564
2247	5736
2247	12305
2248	4828
2249	1030
2250	3669
2250	4546
2250	7523
2251	2302
2251	12484
2253	174
2254	218
2254	3773
2254	12329
2256	2388
2256	4488
2257	1149
2258	3217
2259	12448
2260	914
2260	12416
2261	629
2261	2646
2261	3862
2262	1633
2262	12477
2263	740
2264	3802
2265	2439
2265	4889
2265	9680
2266	675
2266	882
2266	12278
2266	12292
2267	1655
2267	12434
2268	953
2268	2722
2272	1794
2272	4386
2272	5827
2274	138
2274	358
2274	2166
2274	3141
2274	4063
2274	4617
2275	4902
2277	588
2277	654
2277	3537
2277	8140
