2000	38
2000	56
2000	163
2000	165
2000	232
2000	254
2000	924
2000	9136
2000	10657
2000	11349
2000	11496
2000	12177
2000	12225
2000	12467
2001	50
2001	62
2001	349
2001	382
2001	556
2001	709
2001	1202
2001	1397
2001	2642
2001	4443
2001	5676
2001	5829
2001	6387
2001	10551
2001	12499
2002	9
2002	64
2002	85
2002	127
2002	218
2002	292
2002	313
2002	476
2002	684
2002	2808
2002	4121
2002	5439
2002	6157
2002	11411
2002	11853
2002	11855
2002	12266
2002	12498
2003	58
2003	95
2003	253
2003	846
2003	1647
2003	6916
2003	12099
2003	12435
2003	12480
2004	148
2004	587
2004	669
2004	721
2004	743
2004	2072
2004	2245
2004	2620
2004	2853
2004	3376
2004	3386
2004	4213
2004	6315
2004	8067
2004	8243
2004	12094
2004	12104
2004	12433
2004	12487
2005	627
2005	730
2005	1138
2005	1277
2005	11991
2005	12159
2006	121
2006	722
2006	1108
2006	3387
2006	3444
2006	4093
2006	5278
2006	12379
2007	2
2007	654
2007	2413
2007	3549
2007	5890
2007	6035
2007	11546
2007	12341
2007	12351
2007	12372
2007	12491
2008	225
2008	258
2008	661
2008	680
2008	870
2008	1271
2008	1401
2008	2103
2008	3469
2008	4002
2008	5748
2008	6037
2008	6621
2008	11025
2008	11224
2008	11859
2008	12068
2008	12186
2009	266
2009	1563
2009	1592
2009	12045
2009	12189
2009	12263
2009	12428
2009	12453
2010	20
2010	405
2010	481
2010	496
2010	539
2010	1429
2010	2131
2010	10468
2010	11763
2010	12392
2010	12460
2010	12476
2011	29
2011	32
2011	149
2011	156
2011	1032
2011	1064
2011	3490
2011	4914
2011	7938
2011	8591
2011	11752
2011	11897
2011	12027
2011	12458
2012	37
2012	129
2012	615
2012	1613
2012	2484
2012	2604
2012	8420
2012	10624
2012	11693
2012	12190
2012	12377
2013	80
2013	135
2013	216
2013	370
2013	422
2013	492
2013	550
2013	602
2013	698
2013	1013
2013	1061
2013	1259
2013	12408
2014	26
2014	203
2014	529
2014	664
2014	859
2014	1399
2014	1644
2014	1726
2014	3109
2014	5359
2014	5859
2014	7279
2014	11328
2014	11723
2014	12041
2014	12044
2014	12245
2015	399
2015	653
2015	762
2015	800
2015	1091
2015	1590
2015	2317
2015	10386
2015	12258
2015	12333
2015	12398
2015	12492
2016	182
2016	781
2016	956
2016	1113
2016	1243
2016	1434
2016	1500
2016	1742
2016	2135
2016	3398
2016	4151
2016	9988
2016	11782
2016	12182
2017	15
2017	221
2017	942
2017	4314
2017	9368
2017	10907
2018	741
2018	2298
2018	3421
2018	11778
2018	12354
2019	8
2019	623
2019	10178
2019	11291
2019	12047
2020	91
2020	101
2020	102
2020	162
2020	288
2020	448
2020	1371
2020	2496
2020	2780
2020	3004
2020	3319
2020	11505
2020	12013
2020	12216
2020	12340
2020	12457
2020	12481
2021	139
2021	519
2021	685
2021	771
2021	1076
2021	3641
2021	5528
2021	12211
2021	12300
2021	12311
2022	214
2022	522
2022	1386
2022	1652
2022	2460
2022	4819
2022	10409
2023	1035
2023	1927
2023	4073
2023	5800
2023	12397
2024	131
2024	317
2024	592
2024	1125
2024	1254
2024	2600
2024	2768
2024	5046
2024	12009
2024	12062
2024	12440
2025	487
2025	1003
2025	1635
2025	1737
2025	2084
