2000	53
2000	114
2000	3814
2000	5117
2000	12134
2000	12263
2000	12319
2000	12334
2000	12358
2000	12499
2001	1784
2001	10746
2001	11037
2001	11647
2001	11753
2001	12083
2001	12232
2001	12356
2001	12409
2002	117
2002	1267
2002	1698
2002	2113
2002	2541
2003	101
2003	316
2003	1074
2003	2131
2003	2704
2003	12363
2003	12495
2004	12080
2004	12099
2004	12266
2004	12414
2005	350
2005	1776
2005	11863
2005	11894
2005	12283
2006	803
2006	2123
2006	12097
2006	12305
2006	12325
2007	11
2007	1220
2007	1498
2007	11908
2007	12175
2007	12247
2007	12327
2007	12383
2008	1088
2008	1372
2008	11016
2008	11911
2008	12212
2008	12311
2008	12481
2009	103
2009	1445
2009	1825
2009	5925
2009	9334
2009	11979
2009	11991
2009	12010
2009	12033
2009	12068
2009	12081
2009	12165
2009	12216
2009	12431
2009	12469
2010	398
2010	513
2010	5098
2010	8131
2010	10137
2010	10912
2010	11418
2010	11876
2010	12210
2010	12366
2010	12387
2011	113
2011	951
2011	1891
2011	2275
2011	7563
2011	10880
2011	11605
2011	11937
2011	12130
2011	12181
2011	12190
2011	12258
2011	12298
2011	12368
2012	1646
2012	2481
2012	3098
2012	3986
2012	4703
2012	4828
2012	6710
2012	7660
2012	11358
2012	11626
2012	12006
2012	12091
2012	12110
2012	12279
2012	12355
2012	12407
2012	12448
2012	12496
2013	368
2013	370
2013	481
2013	605
2013	629
2013	824
2013	2008
2013	2282
2013	3790
2013	4554
2013	4920
2013	5499
2013	10531
2013	11133
2013	11391
2013	11597
2013	11722
2013	11741
2013	11912
2013	12092
2013	12117
2013	12362
2014	165
2014	248
2014	269
2014	330
2014	332
2014	651
2014	839
2014	927
2014	1099
2014	1185
2014	1779
2014	1814
2014	2852
2014	3271
2014	3482
2014	5885
2014	6002
2014	11093
2014	11675
2014	11700
2014	11717
2014	11836
2014	11995
2014	12178
2014	12207
2014	12239
2014	12245
2014	12476
2015	94
2015	150
2015	488
2015	644
2015	1194
2015	1323
2015	1533
2015	2656
2015	4101
2015	4489
2015	4532
2015	4905
2015	4972
2015	6240
2015	7362
2015	10613
2015	11441
2015	11453
2015	11503
2015	11878
2015	11883
2015	12004
2015	12112
2015	12282
2015	12405
2015	12471
2016	565
2016	1773
2016	2334
2016	2635
2016	2870
2016	6766
2016	7591
2016	9417
2016	11465
2016	11552
2016	11906
2016	12128
2016	12215
2016	12340
2016	12353
2017	160
2017	573
2017	1327
2017	1340
2017	1388
2017	1719
2017	2004
2017	2333
2017	2387
2017	3262
2017	3767
2017	3849
2017	6321
2017	9382
2017	11131
2017	11768
2017	12087
2017	12113
2017	12382
2017	12478
2018	225
2018	650
2018	1152
2018	1560
2018	1602
2018	1751
2018	1954
2018	3164
2018	3278
2018	3293
2018	3322
2018	3584
2018	4341
2018	5389
2018	5755
2018	5788
2018	7028
2018	10431
2018	11259
2018	11542
2018	11585
2018	11895
2018	12024
2019	30
2019	226
2019	276
2019	654
2019	1127
2019	1674
2019	2233
2019	3116
2019	3664
2019	3895
2019	3968
2019	4148
2019	5151
2019	5321
2019	7499
